,Unnamed: 0,ID,WD,JD,GD,SD,SJ,target
264364,264364,R2019081303584402908644,29.7134,127.8563,4935.8315,699.2055,2012/2/17 10:19:42,F-4
264370,264370,R2019081303584402908644,29.6469,127.7859,5276.622,695.7488,2012/2/17 10:20:42,F-4
264403,264403,R2019081303584402908644,29.0951,127.6214,5452.4137,730.4503,2012/2/17 10:26:22,F-4
264416,264416,R2019081303584402908644,28.8345,127.5945,5215.3669,718.2154,2012/2/17 10:28:32,F-4
264417,264417,R2019081303584402908644,28.8367,127.5704,4505.5384,695.8965,2012/2/17 10:28:42,F-4
264435,264435,R2019081303584402908644,28.5055,127.4186,5485.0075,672.9014,2012/2/17 10:31:42,F-4
264481,264481,R2019081303584402908644,27.6069,127.3095,4787.7574,669.9834,2012/2/17 10:39:32,F-4
264486,264486,R2019081303584402908644,27.4807,127.3045,4706.3773,670.6295,2012/2/17 10:40:22,F-4
264495,264495,R2019081303584402908644,27.3641,127.2471,5485.113,651.2006,2012/2/17 10:42:02,F-4
264526,264526,R2019081303584402908644,26.8801,126.9403,4589.2289,743.5123,2012/2/17 10:47:12,F-4
264557,264557,R2019081303584402908644,26.4051,126.5722,5313.2607,673.9966,2012/2/17 10:52:32,F-4
264602,264602,R2019081303584402908644,25.8183,126.327,4802.4942,680.6268,2012/2/17 11:00:12,F-4
264626,264626,R2019081303584402908644,25.4656,126.0711,4871.7485,689.2842,2012/2/17 11:04:12,F-4
264642,264642,R2019081303584402908644,25.2436,125.9746,5131.1797,734.5518,2012/2/17 11:07:02,F-4
264664,264664,R2019081303584402908644,24.8075,125.7343,4746.5794,663.9119,2012/2/17 11:10:42,F-4
264665,264665,R2019081303584402908644,24.7769,125.7097,4793.4918,735.8506,2012/2/17 11:10:52,F-4
264672,264672,R2019081303584402908644,24.7344,125.6611,5076.3601,698.1254,2012/2/17 11:12:12,F-4
264679,264679,R2019081303584402908644,24.6236,125.5392,4755.3658,717.0129,2012/2/17 11:13:22,F-4
264719,264719,R2019081303584402908644,24.1443,125.0403,5232.8929,677.5796,2012/2/17 11:20:12,F-4
264740,264740,R2019081303584402906082,31.105,129.9853,5451.7018,689.4508,2012/2/25 10:02:26,F-4
264754,264754,R2019081303584402906082,30.9712,129.7145,5072.4711,679.1807,2012/2/25 10:04:46,F-4
264772,264772,R2019081303584402906082,30.7956,129.5289,4784.4156,657.4497,2012/2/25 10:07:56,F-4
264776,264776,R2019081303584402906082,30.7691,129.4963,5488.7268,739.6028,2012/2/25 10:08:36,F-4
264806,264806,R2019081303584402906082,30.2963,129.0877,4676.9354,654.4692,2012/2/25 10:13:36,F-4
264826,264826,R2019081303584402906082,30.1373,128.8332,4866.0899,719.032,2012/2/25 10:17:06,F-4
264836,264836,R2019081303584402906082,30.0487,128.6602,5344.0489,673.2321,2012/2/25 10:18:46,F-4
264843,264843,R2019081303584402906082,29.9576,128.5518,5400.4441,662.2019,2012/2/25 10:19:56,F-4
264864,264864,R2019081303584402906082,29.8376,128.1635,4954.7657,716.1389,2012/2/25 10:23:26,F-4
264900,264900,R2019081303584402906082,29.5015,127.6499,5450.7966,718.3634,2012/2/25 10:29:46,F-4
264904,264904,R2019081303584402906082,29.4334,127.633,4635.7932,667.7262,2012/2/25 10:30:26,F-4
264974,264974,R2019081303584402906082,28.2525,127.4412,5474.1866,655.216,2012/2/25 10:42:16,F-4
264977,264977,R2019081303584402906082,28.2176,127.449,5184.8177,697.8558,2012/2/25 10:42:46,F-4
265008,265008,R2019081303584402906082,27.735,127.4039,4624.9316,733.3777,2012/2/25 10:47:56,F-4
265020,265020,R2019081303584402906082,27.5425,127.32,5279.0777,718.875,2012/2/25 10:49:56,F-4
265031,265031,R2019081303584402906082,27.3532,127.2221,5071.8719,684.3067,2012/2/25 10:51:56,F-4
265032,265032,R2019081303584402906082,27.3368,127.2206,4555.6291,717.2404,2012/2/25 10:52:06,F-4
265054,265054,R2019081303584402906082,27.0087,127.0086,4673.1201,650.6467,2012/2/25 10:55:46,F-4
265070,265070,R2019081303584402906082,26.8117,126.8963,4696.6946,664.4861,2012/2/25 10:58:26,F-4
265153,265153,R2019081303584402906082,25.4037,126.1009,4685.6253,737.2326,2012/2/25 11:12:36,F-4
265234,265234,R2019081303584402906082,24.1671,125.121,4769.1242,693.2422,2012/2/25 11:26:36,F-4
265243,265243,R2019081303584402906082,24.0492,124.9663,5307.333,662.135,2012/2/25 11:28:06,F-4
265262,265262,R2019081303584404502731,31.0025,129.8315,5153.6033,659.8202,2012/3/4 9:59:27,F-4
265278,265278,R2019081303584404502731,30.8175,129.5952,4906.4776,746.2085,2012/3/4 10:02:07,F-4
265288,265288,R2019081303584404502731,30.6362,129.393,4687.8563,688.102,2012/3/4 10:03:57,F-4
265290,265290,R2019081303584404502731,30.6073,129.4076,5107.8414,746.0501,2012/3/4 10:04:17,F-4
265318,265318,R2019081303584404502731,30.1984,128.9958,4592.8342,716.5946,2012/3/4 10:08:57,F-4
265334,265334,R2019081303584404502731,30.074,128.719,4945.1056,725.4378,2012/3/4 10:11:47,F-4
265351,265351,R2019081303584404502731,29.9568,128.3589,4873.271,668.5342,2012/3/4 10:14:37,F-4
265369,265369,R2019081303584404502731,29.8477,128.1808,4913.9816,735.4652,2012/3/4 10:17:37,F-4
265386,265386,R2019081303584404502731,29.6451,127.935,5046.8517,692.9692,2012/3/4 10:20:37,F-4
265387,265387,R2019081303584404502731,29.6185,127.9089,5374.7527,745.7598,2012/3/4 10:20:47,F-4
265393,265393,R2019081303584404502731,29.5917,127.7966,4734.6875,702.3723,2012/3/4 10:21:47,F-4
265428,265428,R2019081303584404502731,28.9397,127.5571,4868.0567,667.4052,2012/3/4 10:27:47,F-4
265434,265434,R2019081303584404502731,28.8709,127.5641,5480.0251,665.4827,2012/3/4 10:28:47,F-4
265444,265444,R2019081303584404502731,28.7149,127.5119,5042.9205,651.2447,2012/3/4 10:30:27,F-4
265473,265473,R2019081303584404502731,28.221,127.4205,5392.9824,697.1385,2012/3/4 10:35:27,F-4
265474,265474,R2019081303584404502731,28.2088,127.4264,4812.2726,700.4343,2012/3/4 10:35:37,F-4
265487,265487,R2019081303584404502731,28.0299,127.4559,5467.7834,653.7416,2012/3/4 10:37:47,F-4
265492,265492,R2019081303584404502731,27.9464,127.4575,5347.9922,738.5195,2012/3/4 10:38:37,F-4
265559,265559,R2019081303584404502731,27.0075,127.0323,5097.2039,651.0902,2012/3/4 10:49:57,F-4
265599,265599,R2019081303584404502731,26.37,126.672,4919.331,728.7409,2012/3/4 10:56:47,F-4
265610,265610,R2019081303584404502731,26.1962,126.5623,5432.0314,729.6247,2012/3/4 10:58:37,F-4
265629,265629,R2019081303584404502731,25.9146,126.3235,5053.88,652.8446,2012/3/4 11:01:57,F-4
265643,265643,R2019081303584404502731,25.6816,126.1767,4615.5006,670.6309,2012/3/4 11:04:17,F-4
265645,265645,R2019081303584404502731,25.6701,126.1687,4570.6191,698.8832,2012/3/4 11:04:37,F-4
265648,265648,R2019081303584404502731,25.6365,126.1617,5312.1385,690.8696,2012/3/4 11:05:07,F-4
265649,265649,R2019081303584404502731,25.611,126.1716,5346.5122,674.7091,2012/3/4 11:05:17,F-4
265655,265655,R2019081303584404502731,25.5017,126.1491,4588.7487,747.0631,2012/3/4 11:06:17,F-4
265671,265671,R2019081303584404502731,25.2387,125.9785,5497.64,704.1106,2012/3/4 11:09:07,F-4
265674,265674,R2019081303584404502731,25.1988,125.9655,4778.0952,704.7069,2012/3/4 11:09:37,F-4
265685,265685,R2019081303584404502731,25.0443,125.8514,5035.8707,729.8709,2012/3/4 11:11:27,F-4
265694,265694,R2019081303584404502731,24.8555,125.7698,5144.0674,707.4494,2012/3/4 11:12:57,F-4
265717,265717,R2019081303584404502731,24.5008,125.4085,5452.1299,702.6747,2012/3/4 11:16:57,F-4
265720,265720,R2019081303584404502731,24.4499,125.3849,5326.4311,662.7761,2012/3/4 11:17:27,F-4
265728,265728,R2019081303584404502731,24.3704,125.2975,5044.7696,746.1719,2012/3/4 11:18:57,F-4
265744,265744,R2019081303584404502731,24.2011,125.1736,5172.0165,738.3266,2012/3/4 11:21:37,F-4
265749,265749,R2019081303584404502731,24.1851,125.1176,5053.0638,708.8734,2012/3/4 11:22:27,F-4
265752,265752,R2019081303584404502731,24.1393,125.0909,4983.7433,726.2415,2012/3/4 11:22:57,F-4
265777,265777,R2019081303584404501612,31.0708,129.9086,5135.4481,690.8239,2012/3/12 9:58:59,F-4
265778,265778,R2019081303584404501612,31.0532,129.9099,4695.9344,687.3344,2012/3/12 9:59:09,F-4
265779,265779,R2019081303584404501612,31.0534,129.9108,4803.3665,739.708,2012/3/12 9:59:19,F-4
265783,265783,R2019081303584404501612,30.9986,129.8474,5020.2511,720.7371,2012/3/12 9:59:59,F-4
265844,265844,R2019081303584404501612,30.1984,129.0346,4676.6527,677.8454,2012/3/12 10:10:19,F-4
265845,265845,R2019081303584404501612,30.1831,129.0094,4584.4765,650.4286,2012/3/12 10:10:29,F-4
265856,265856,R2019081303584404501612,30.0747,128.816,4889.4723,720.0744,2012/3/12 10:12:29,F-4
265859,265859,R2019081303584404501612,30.0925,128.7836,4813.9871,662.8333,2012/3/12 10:12:59,F-4
265862,265862,R2019081303584404501612,30.082,128.747,5480.415,727.6754,2012/3/12 10:13:29,F-4
265878,265878,R2019081303584404501612,29.9561,128.4469,4755.4038,701.5722,2012/3/12 10:16:09,F-4
265907,265907,R2019081303584404501612,29.693,127.9184,5048.9531,700.7737,2012/3/12 10:21:09,F-4
265912,265912,R2019081303584404501612,29.6304,127.846,5436.3561,695.6897,2012/3/12 10:21:59,F-4
265916,265916,R2019081303584404501612,29.6132,127.7968,5267.9364,725.9132,2012/3/12 10:22:39,F-4
265922,265922,R2019081303584404501612,29.5833,127.729,4997.0385,731.4969,2012/3/12 10:23:39,F-4
265928,265928,R2019081303584404501612,29.5004,127.6444,5304.7086,703.7431,2012/3/12 10:24:49,F-4
265930,265930,R2019081303584404501612,29.4627,127.6474,4795.2497,736.1413,2012/3/12 10:25:09,F-4
265935,265935,R2019081303584404501612,29.401,127.6492,4860.8644,664.9032,2012/3/12 10:25:59,F-4
265943,265943,R2019081303584404501612,29.2542,127.6139,5162.9715,685.7987,2012/3/12 10:27:19,F-4
265973,265973,R2019081303584404501612,28.8035,127.4326,5300.5192,735.2618,2012/3/12 10:32:19,F-4
266001,266001,R2019081303584404501612,28.206,127.3815,4872.0785,653.4294,2012/3/12 10:37:09,F-4
266023,266023,R2019081303584404501612,27.7458,127.2731,5345.7606,714.2136,2012/3/12 10:40:49,F-4
266049,266049,R2019081303584404501612,27.3734,127.2464,4613.809,748.7769,2012/3/12 10:45:19,F-4
266077,266077,R2019081303584404501612,27.0458,127.0572,4743.7738,696.8393,2012/3/12 10:49:59,F-4
266101,266101,R2019081303584404501612,26.7105,126.8426,5399.1852,650.5592,2012/3/12 10:53:59,F-4
266106,266106,R2019081303584404501612,26.6562,126.7849,4542.1421,686.8727,2012/3/12 10:54:59,F-4
266108,266108,R2019081303584404501612,26.6341,126.7793,4929.3591,732.1261,2012/3/12 10:55:19,F-4
266125,266125,R2019081303584404501612,26.348,126.6279,4611.3609,671.2143,2012/3/12 10:58:09,F-4
266129,266129,R2019081303584404501612,26.2873,126.6136,4559.2538,666.1657,2012/3/12 10:58:49,F-4
266139,266139,R2019081303584404501612,26.159,126.5165,4684.5988,661.3583,2012/3/12 11:00:39,F-4
266142,266142,R2019081303584404501612,26.0817,126.4942,4529.1373,658.7203,2012/3/12 11:01:09,F-4
266175,266175,R2019081303584404501612,25.5807,126.2004,5009.3925,743.2853,2012/3/12 11:06:39,F-4
266200,266200,R2019081303584404501612,25.1721,125.9499,5212.8438,719.3812,2012/3/12 11:10:59,F-4
266204,266204,R2019081303584404501612,25.0987,125.9393,5427.6314,704.2608,2012/3/12 11:11:39,F-4
266207,266207,R2019081303584404501612,25.058,125.915,4505.9019,681.2687,2012/3/12 11:12:09,F-4
266227,266227,R2019081303584404501612,24.7484,125.7201,5315.385,658.2364,2012/3/12 11:15:29,F-4
266243,266243,R2019081303584404501612,24.5459,125.5386,4803.7701,687.1435,2012/3/12 11:18:19,F-4
266251,266251,R2019081303584404501612,24.4517,125.4217,5423.9671,718.9191,2012/3/12 11:19:39,F-4
266267,266267,R2019081303584404501612,24.2146,125.1761,4656.9677,738.0751,2012/3/12 11:22:29,F-4
266273,266273,R2019081303584404501612,24.1656,125.0971,5174.5006,735.9082,2012/3/12 11:23:29,F-4
266325,266325,R2019081303584404508061,30.7963,129.5242,4626.3186,656.9516,2012/3/20 10:04:48,F-4
266333,266333,R2019081303584404508061,30.6112,129.4127,5179.364,671.2822,2012/3/20 10:06:08,F-4
266362,266362,R2019081303584404508061,30.1563,128.9427,5436.4346,731.1957,2012/3/20 10:11:08,F-4
266365,266365,R2019081303584404508061,30.1291,128.9027,5404.2052,655.5553,2012/3/20 10:11:38,F-4
266379,266379,R2019081303584404508061,30.0176,128.6266,4518.651,722.7446,2012/3/20 10:13:58,F-4
266406,266406,R2019081303584404508061,29.8,128.1025,5435.1585,695.9061,2012/3/20 10:18:38,F-4
266410,266410,R2019081303584404508061,29.7451,128.0523,4963.3012,656.4974,2012/3/20 10:19:18,F-4
266420,266420,R2019081303584404508061,29.6498,127.9163,4768.3872,741.4298,2012/3/20 10:20:58,F-4
266447,266447,R2019081303584404508061,29.3332,127.5863,5125.7443,669.0642,2012/3/20 10:25:38,F-4
266457,266457,R2019081303584404508061,29.1416,127.5532,5228.5777,685.2715,2012/3/20 10:27:18,F-4
266467,266467,R2019081303584404508061,29.031,127.513,4762.7541,694.1192,2012/3/20 10:28:58,F-4
266483,266483,R2019081303584404508061,28.7414,127.4963,4956.2221,743.3029,2012/3/20 10:31:38,F-4
266513,266513,R2019081303584404508061,28.1715,127.414,4983.1924,744.8533,2012/3/20 10:36:48,F-4
266532,266532,R2019081303584404508061,27.8556,127.3949,4792.05,734.0727,2012/3/20 10:39:58,F-4
266553,266553,R2019081303584404508061,27.475,127.2771,5315.1561,694.2497,2012/3/20 10:43:28,F-4
266579,266579,R2019081303584404508061,27.0199,127.0219,5389.3646,746.2189,2012/3/20 10:47:58,F-4
266580,266580,R2019081303584404508061,26.9944,127.0104,5275.6497,662.9566,2012/3/20 10:48:08,F-4
266583,266583,R2019081303584404508061,26.9733,126.966,4672.1438,749.4886,2012/3/20 10:48:38,F-4
266604,266604,R2019081303584404508061,26.6046,126.7558,5218.1262,715.1641,2012/3/20 10:52:18,F-4
266613,266613,R2019081303584404508061,26.4379,126.6996,5094.5522,672.4571,2012/3/20 10:53:48,F-4
266647,266647,R2019081303584404508061,25.9076,126.4526,5208.3935,743.9214,2012/3/20 10:59:38,F-4
266659,266659,R2019081303584404508061,25.744,126.3329,5209.0723,737.3819,2012/3/20 11:01:38,F-4
266665,266665,R2019081303584404508061,25.675,126.288,5010.9886,731.8598,2012/3/20 11:02:38,F-4
266688,266688,R2019081303584404508061,25.3699,126.0706,5049.8555,690.9747,2012/3/20 11:06:28,F-4
266696,266696,R2019081303584404508061,25.2797,125.9734,5110.2321,723.6902,2012/3/20 11:07:58,F-4
266707,266707,R2019081303584404508061,25.1534,125.9401,5385.8343,682.0654,2012/3/20 11:09:48,F-4
266712,266712,R2019081303584404508061,25.1003,125.9453,4706.7294,662.5846,2012/3/20 11:10:38,F-4
266717,266717,R2019081303584404508061,25.0498,125.8823,4905.5672,676.5043,2012/3/20 11:11:28,F-4
266735,266735,R2019081303584404508061,24.7734,125.6995,4956.8535,736.2398,2012/3/20 11:14:28,F-4
266774,266774,R2019081303584404508061,24.2911,125.2214,4869.6164,714.1907,2012/3/20 11:21:18,F-4
266811,266811,R2019081303584406008817,31.0969,129.9789,5353.5275,708.8018,2012/3/28 10:02:09,F-4
266819,266819,R2019081303584406008817,31.0328,129.8356,5408.8285,717.8492,2012/3/28 10:03:29,F-4
266868,266868,R2019081303584406008817,30.5467,129.2351,4924.584,673.5852,2012/3/28 10:11:49,F-4
266898,266898,R2019081303584406008817,30.1395,128.8755,5038.6354,741.8695,2012/3/28 10:16:59,F-4
266912,266912,R2019081303584406008817,30.0103,128.6031,4710.7224,662.3415,2012/3/28 10:19:19,F-4
266914,266914,R2019081303584406008817,29.9838,128.5869,5446.679,732.0711,2012/3/28 10:19:39,F-4
266923,266923,R2019081303584406008817,29.9257,128.4757,4730.4124,724.3201,2012/3/28 10:21:09,F-4
266926,266926,R2019081303584406008817,29.8629,128.4469,4666.8935,748.0654,2012/3/28 10:21:39,F-4
266961,266961,R2019081303584406008817,29.6915,128.0036,4546.8428,715.9225,2012/3/28 10:27:39,F-4
266970,266970,R2019081303584406008817,29.6254,127.8866,5286.2488,694.3441,2012/3/28 10:29:09,F-4
266984,266984,R2019081303584406008817,29.5597,127.6776,5279.0224,730.1787,2012/3/28 10:31:29,F-4
267014,267014,R2019081303584406008817,29.1252,127.6462,5109.0268,737.1014,2012/3/28 10:36:39,F-4
267019,267019,R2019081303584406008817,29.0296,127.5766,5400.9212,665.9492,2012/3/28 10:37:29,F-4
267033,267033,R2019081303584406008817,28.8367,127.4844,4948.4292,653.9577,2012/3/28 10:39:49,F-4
267034,267034,R2019081303584406008817,28.8268,127.4727,4848.3976,664.1774,2012/3/28 10:39:59,F-4
267057,267057,R2019081303584406008817,28.3908,127.4445,4857.9911,708.5918,2012/3/28 10:43:59,F-4
267068,267068,R2019081303584406008817,28.1983,127.4989,5110.1363,675.3884,2012/3/28 10:45:49,F-4
267117,267117,R2019081303584406008817,27.4657,127.2652,5426.0117,673.5097,2012/3/28 10:53:59,F-4
267122,267122,R2019081303584406008817,27.3462,127.2329,5440.1138,694.8685,2012/3/28 10:54:59,F-4
267142,267142,R2019081303584406008817,26.9843,127.0046,4657.3164,665.089,2012/3/28 10:58:19,F-4
267145,267145,R2019081303584406008817,26.9374,126.9816,5015.7619,729.4034,2012/3/28 10:58:49,F-4
267166,267166,R2019081303584406008817,26.7207,126.8336,4965.2502,736.6326,2012/3/28 11:02:29,F-4
267186,267186,R2019081303584406008817,26.3128,126.6169,5195.2844,737.5573,2012/3/28 11:05:49,F-4
267196,267196,R2019081303584406008817,26.1907,126.5334,5042.4554,695.0993,2012/3/28 11:07:29,F-4
267199,267199,R2019081303584406008817,26.1707,126.5158,4895.332,715.8423,2012/3/28 11:07:59,F-4
267216,267216,R2019081303584406008817,25.9025,126.4685,5169.8801,733.7661,2012/3/28 11:10:59,F-4
267223,267223,R2019081303584406008817,25.8352,126.4318,5266.3079,749.7303,2012/3/28 11:12:09,F-4
267243,267243,R2019081303584406008817,25.5588,126.3038,4834.4467,733.773,2012/3/28 11:15:29,F-4
267258,267258,R2019081303584406008817,25.4076,126.1047,5438.5097,734.3355,2012/3/28 11:17:59,F-4
267286,267286,R2019081303584406008817,25.0305,125.8769,4557.7987,659.1245,2012/3/28 11:22:49,F-4
267296,267296,R2019081303584406008817,24.8765,125.7254,4924.7704,695.5077,2012/3/28 11:24:29,F-4
267332,267332,R2019081303584406008817,24.2697,125.1968,4644.4697,737.2437,2012/3/28 11:30:49,F-4
267341,267341,R2019081303584406008817,24.075,125.0449,4645.5774,726.5378,2012/3/28 11:32:19,F-4
267356,267356,R2019081303584406009605,31.1933,130.0685,5230.3576,706.3107,2012/4/5 9:55:28,F-4
267357,267357,R2019081303584406009605,31.1753,130.0648,4846.7363,716.9422,2012/4/5 9:55:38,F-4
267361,267361,R2019081303584406009605,31.146,130.0418,4713.6208,654.7711,2012/4/5 9:56:18,F-4
267395,267395,R2019081303584406009605,30.7619,129.4768,4913.1612,663.3234,2012/4/5 10:02:08,F-4
267432,267432,R2019081303584406009605,30.2111,128.983,4764.4791,663.4434,2012/4/5 10:08:18,F-4
267435,267435,R2019081303584406009605,30.1267,128.8867,4987.4624,665.8721,2012/4/5 10:08:58,F-4
267455,267455,R2019081303584406009605,30.0921,128.5675,5192.048,654.4709,2012/4/5 10:12:18,F-4
