ID,WD,JD,GD,SD,SJ,target,Unnamed: 7,new
R2019081304382086707067,32.291532779267996,126.84607565927,4687.50138915493,657.580050783036,2012/2/1 10:14:22,F-4,,"126.84607565927,32.291532779267996"
R2019081304382086707067,32.2960716415313,126.814534463956,4760.86600369814,707.268214066172,2012/2/1 10:14:32,F-4,,"126.814534463956,32.2960716415313"
R2019081304382086707067,32.31467782474439,126.7840779765,5411.29071214762,677.716209938618,2012/2/1 10:14:42,F-4,,"126.7840779765,32.31467782474439"
R2019081304382086707067,32.3139969685244,126.752113592266,4900.50143627473,749.8159631620239,2012/2/1 10:14:52,F-4,,"126.752113592266,32.3139969685244"
R2019081304382086707067,32.316974684689804,126.745899658877,5279.26923557151,703.7067682266729,2012/2/1 10:15:02,F-4,,"126.745899658877,32.316974684689804"
R2019081304382086707067,32.3214387814507,126.71726517306601,5346.6642284051795,674.242629727462,2012/2/1 10:15:12,F-4,,"126.71726517306601,32.3214387814507"
R2019081304382086707067,32.3151371576456,126.696999254388,5180.55506035711,670.029070097967,2012/2/1 10:15:22,F-4,,"126.696999254388,32.3151371576456"
R2019081304382086707067,32.3178538137584,126.685230787062,4660.6860580671,728.9462453122001,2012/2/1 10:15:32,F-4,,"126.685230787062,32.3178538137584"
R2019081304382086707067,32.315317181542895,126.649437939946,5007.340810497921,738.794058788937,2012/2/1 10:15:42,F-4,,"126.649437939946,32.315317181542895"
R2019081304382086707067,32.3248363056156,126.63400558024901,4515.22588590869,734.1780183297479,2012/2/1 10:15:52,F-4,,"126.63400558024901,32.3248363056156"
R2019081304382086707067,32.3141927061597,126.62996002678301,5050.933505665011,736.1128925746831,2012/2/1 10:16:02,F-4,,"126.62996002678301,32.3141927061597"
R2019081304382086707067,32.309250413196004,126.597842799361,4797.477336273279,679.653127225886,2012/2/1 10:16:12,F-4,,"126.597842799361,32.309250413196004"
R2019081304382086707067,32.3001054648379,126.584942212017,5464.2272554171395,722.601791225654,2012/2/1 10:16:22,F-4,,"126.584942212017,32.3001054648379"
R2019081304382086707067,32.3162111212477,126.58469169104299,4926.74411294365,709.660703902906,2012/2/1 10:16:32,F-4,,"126.58469169104299,32.3162111212477"
R2019081304382086707067,32.3149804355231,126.57335388031099,5210.138519159579,733.7473573553129,2012/2/1 10:16:42,F-4,,"126.57335388031099,32.3149804355231"
R2019081304382086707067,32.3051036256797,126.554879080879,5146.57558763706,652.972687176882,2012/2/1 10:16:52,F-4,,"126.554879080879,32.3051036256797"
R2019081304382086707067,32.322952160689894,126.54469342259199,4703.19448094964,672.7200411365931,2012/2/1 10:17:02,F-4,,"126.54469342259199,32.322952160689894"
R2019081304382086707067,32.3479486922499,126.52008050469601,5251.4692757984,714.935719531465,2012/2/1 10:17:12,F-4,,"126.52008050469601,32.3479486922499"
R2019081304382086707067,32.3402619202867,126.49680535058799,5440.29876866392,699.198511684872,2012/2/1 10:17:22,F-4,,"126.49680535058799,32.3402619202867"
R2019081304382086707067,32.3452626667725,126.45781746823799,5359.123081834579,742.371333247224,2012/2/1 10:17:32,F-4,,"126.45781746823799,32.3452626667725"
R2019081304382086707067,32.3400310608826,126.457197253286,4538.7287475349,691.503607035383,2012/2/1 10:17:42,F-4,,"126.457197253286,32.3400310608826"
R2019081304382086707067,32.3623101845904,126.446627062248,5339.40674124258,665.099040658725,2012/2/1 10:17:52,F-4,,"126.446627062248,32.3623101845904"
R2019081304382086707067,32.3644700428333,126.425804688258,4794.06031933337,702.28234313069,2012/2/1 10:18:12,F-4,,"126.425804688258,32.3644700428333"
R2019081304382086707067,32.377956681974204,126.385345556709,4580.748752728449,734.5137763230659,2012/2/1 10:18:22,F-4,,"126.385345556709,32.377956681974204"
R2019081304382086707067,32.3954991873151,126.362938261585,4772.237438369651,739.7174804889211,2012/2/1 10:18:32,F-4,,"126.362938261585,32.3954991873151"
R2019081304382086707067,32.3851467570462,126.32408149898701,5138.38680770173,667.060378993424,2012/2/1 10:18:42,F-4,,"126.32408149898701,32.3851467570462"
R2019081304382086707067,32.3963062696169,126.307119224719,4770.52138618684,668.847166383102,2012/2/1 10:18:52,F-4,,"126.307119224719,32.3963062696169"
R2019081304382086707067,32.4024699387691,126.290924772946,4646.36675042397,730.995045407207,2012/2/1 10:19:02,F-4,,"126.290924772946,32.4024699387691"
R2019081304382086707067,32.3884266174955,126.275694810356,5308.482273858271,723.8197070424541,2012/2/1 10:19:12,F-4,,"126.275694810356,32.3884266174955"
R2019081304382086707067,32.3767355665114,126.25163658587799,5464.53256856861,712.965301313887,2012/2/1 10:19:22,F-4,,"126.25163658587799,32.3767355665114"
R2019081304382086707067,32.3586851681003,126.21430145016501,4531.55090195665,683.428731762538,2012/2/1 10:19:32,F-4,,"126.21430145016501,32.3586851681003"
R2019081304382086707067,32.3509847740742,126.20006263761101,4857.48646238702,737.87529682176,2012/2/1 10:19:42,F-4,,"126.20006263761101,32.3509847740742"
R2019081304382086707067,32.3607937463621,126.19236548153299,5180.70814231444,651.156887692007,2012/2/1 10:19:52,F-4,,"126.19236548153299,32.3607937463621"
R2019081304382086707067,32.3480307435609,126.156698822022,5226.39672678262,675.2302045120069,2012/2/1 10:20:02,F-4,,"126.156698822022,32.3480307435609"
R2019081304382086707067,32.353770998401,126.12929697515,4993.86009457235,719.877101280669,2012/2/1 10:20:12,F-4,,"126.12929697515,32.353770998401"
R2019081304382086707067,32.338887894542395,126.09921547228501,5116.765811860921,658.869253103095,2012/2/1 10:20:22,F-4,,"126.09921547228501,32.338887894542395"
R2019081304382086707067,32.3335253111563,126.093051485516,4706.94909859772,670.607122136563,2012/2/1 10:20:32,F-4,,"126.093051485516,32.3335253111563"
R2019081304382086707067,32.3462723036951,126.07336583976999,4677.93857267962,665.692076187437,2012/2/1 10:20:42,F-4,,"126.07336583976999,32.3462723036951"
R2019081304382086707067,32.351417984352395,126.045127516511,4997.63362458797,695.2463991685049,2012/2/1 10:20:52,F-4,,"126.045127516511,32.351417984352395"
R2019081304382086707067,32.3472350672167,126.041764921731,5456.40464311298,655.74889281101,2012/2/1 10:21:02,F-4,,"126.041764921731,32.3472350672167"
R2019081304382086707067,32.3620486340988,126.01255766277599,5375.30126509969,740.325628635625,2012/2/1 10:21:12,F-4,,"126.01255766277599,32.3620486340988"
R2019081304382086707067,32.3730099084087,125.989617504938,5218.77568574565,734.0427223053031,2012/2/1 10:21:22,F-4,,"125.989617504938,32.3730099084087"
R2019081304382086707067,32.369795903206,125.969590231907,4578.24589362286,676.198715635668,2012/2/1 10:21:32,F-4,,"125.969590231907,32.369795903206"
R2019081304382086707067,32.3481771221776,125.95118024636001,5351.869441965529,730.4619778322341,2012/2/1 10:21:42,F-4,,"125.95118024636001,32.3481771221776"
R2019081304382086707067,32.358640367385505,125.923523401891,4729.25312594942,657.436347244045,2012/2/1 10:21:52,F-4,,"125.923523401891,32.358640367385505"
R2019081304382086707067,32.3563122267133,125.91306746764,4710.34693401789,670.1137388218721,2012/2/1 10:22:02,F-4,,"125.91306746764,32.3563122267133"
R2019081304382086707067,32.3601907359347,125.91021912058599,5188.727327943189,663.228788791797,2012/2/1 10:22:12,F-4,,"125.91021912058599,32.3601907359347"
R2019081304382086707067,32.3675506440565,125.870514853711,5204.695353612629,693.814507612872,2012/2/1 10:22:32,F-4,,"125.870514853711,32.3675506440565"
R2019081304382086707067,32.3694411082437,125.86345989793699,5460.4794699514705,687.421809806219,2012/2/1 10:22:42,F-4,,"125.86345989793699,32.3694411082437"
R2019081304382086707067,32.3708855344066,125.861243039032,4920.37170912156,670.561948614457,2012/2/1 10:22:52,F-4,,"125.861243039032,32.3708855344066"
R2019081304382086707067,32.3796522088976,125.84624984520799,5040.33597071671,717.4003160406841,2012/2/1 10:23:02,F-4,,"125.84624984520799,32.3796522088976"
R2019081304382086707067,32.3746070034831,125.80911698578001,5496.0902254079,713.008028903514,2012/2/1 10:23:12,F-4,,"125.80911698578001,32.3746070034831"
R2019081304382086707067,32.3698882928593,125.770438189158,4663.22992330567,707.3259828413491,2012/2/1 10:23:22,F-4,,"125.770438189158,32.3698882928593"
R2019081304382086707067,32.347753567297694,125.750767669296,5350.85421747102,734.9120708577859,2012/2/1 10:23:32,F-4,,"125.750767669296,32.347753567297694"
R2019081304382086707067,32.3371471192448,125.732368308699,5008.8432354428105,686.9668118827819,2012/2/1 10:23:42,F-4,,"125.732368308699,32.3371471192448"
R2019081304382086707067,32.3111605623495,125.694704592917,4904.13107974647,674.065791826726,2012/2/1 10:23:52,F-4,,"125.694704592917,32.3111605623495"
R2019081304382086707067,32.2857647087925,125.665173486665,5267.41299255165,721.19161787964,2012/2/1 10:24:02,F-4,,"125.665173486665,32.2857647087925"
R2019081304382086707067,32.3004500574902,125.63015421844901,4866.02629877907,729.043398554923,2012/2/1 10:24:12,F-4,,"125.63015421844901,32.3004500574902"
R2019081304382086707067,32.3125277542913,125.597212959123,5141.60991909057,694.205485072083,2012/2/1 10:24:22,F-4,,"125.597212959123,32.3125277542913"
R2019081304382086707067,32.2899446441228,125.568849954857,5442.4159032955795,671.098817475652,2012/2/1 10:24:32,F-4,,"125.568849954857,32.2899446441228"
R2019081304382086707067,32.2809722657189,125.562418450769,5435.4603173842,685.476526867355,2012/2/1 10:24:42,F-4,,"125.562418450769,32.2809722657189"
R2019081304382086707067,32.2657677481309,125.53089644065099,5497.2360157395005,666.515992496403,2012/2/1 10:24:52,F-4,,"125.53089644065099,32.2657677481309"
R2019081304382086707067,32.260607877482,125.494659985285,5465.25286881498,672.594920928867,2012/2/1 10:25:02,F-4,,"125.494659985285,32.260607877482"
R2019081304382086707067,32.246576480506,125.456932650112,5430.904201665379,730.5846835861839,2012/2/1 10:25:12,F-4,,"125.456932650112,32.246576480506"
R2019081304382086707067,32.255032986497305,125.436743340793,5213.7087326095,698.3094409798779,2012/2/1 10:25:22,F-4,,"125.436743340793,32.255032986497305"
R2019081304382086707067,32.2549581297747,125.422359479074,4828.86970198195,722.805819973725,2012/2/1 10:25:32,F-4,,"125.422359479074,32.2549581297747"
R2019081304382086707067,32.242338638241804,125.42138837711599,4652.39062679577,679.824201497167,2012/2/1 10:25:42,F-4,,"125.42138837711599,32.242338638241804"
R2019081304382086707067,32.2486344723596,125.415304415386,5472.54103467452,727.6455861412201,2012/2/1 10:25:52,F-4,,"125.415304415386,32.2486344723596"
R2019081304382086707067,32.224880667487504,125.41216613005899,4682.50751969521,729.319796980973,2012/2/1 10:26:02,F-4,,"125.41216613005899,32.224880667487504"
R2019081304382086707067,32.234284024021804,125.398083836924,5084.12023754051,697.680198190585,2012/2/1 10:26:12,F-4,,"125.398083836924,32.234284024021804"
R2019081304382086707067,32.2194873246708,125.39809535976299,5425.3180138419,678.008397309113,2012/2/1 10:26:22,F-4,,"125.39809535976299,32.2194873246708"
R2019081304382086707067,32.222020872997,125.39515714563,4937.8847016198,714.105653606404,2012/2/1 10:26:32,F-4,,"125.39515714563,32.222020872997"
R2019081304382086707067,32.2332747967097,125.373209942076,4915.88861840586,733.629022298208,2012/2/1 10:26:42,F-4,,"125.373209942076,32.2332747967097"
R2019081304382086707067,32.2322899032417,125.36405041485901,4558.79192010443,657.35585824929,2012/2/1 10:26:52,F-4,,"125.36405041485901,32.2322899032417"
R2019081304382086707067,32.2167263493709,125.33055274647499,5350.69734922177,680.0586890103569,2012/2/1 10:27:12,F-4,,"125.33055274647499,32.2167263493709"
R2019081304382086707067,32.2200609391199,125.32433892737,5158.654658430561,664.393796219674,2012/2/1 10:27:22,F-4,,"125.32433892737,32.2200609391199"
R2019081304382086707067,32.204649828456,125.31157736182399,4706.30683061029,687.292400112977,2012/2/1 10:27:32,F-4,,"125.31157736182399,32.204649828456"
R2019081304382086707067,32.1912838521945,125.28190868926501,4553.90997233517,683.85711597924,2012/2/1 10:27:42,F-4,,"125.28190868926501,32.1912838521945"
R2019081304382086707067,32.1859968757667,125.285073931933,5222.17929490012,687.730935140388,2012/2/1 10:27:52,F-4,,"125.285073931933,32.1859968757667"
R2019081304382086707067,32.175448547508395,125.28261538690799,5476.78498596735,691.801006180142,2012/2/1 10:28:02,F-4,,"125.28261538690799,32.175448547508395"
R2019081304382086707067,32.1596898093472,125.275224308832,5260.72900963981,664.2204518030491,2012/2/1 10:28:12,F-4,,"125.275224308832,32.1596898093472"
R2019081304382086707067,32.142851002095696,125.241757221364,4604.5170138145395,729.035918684227,2012/2/1 10:28:22,F-4,,"125.241757221364,32.142851002095696"
R2019081304382086707067,32.1442702572734,125.22874383456,5178.09717575,667.763556455152,2012/2/1 10:28:32,F-4,,"125.22874383456,32.1442702572734"
R2019081304382086707067,32.1461389387512,125.20227459518699,4999.66966896303,736.725175188261,2012/2/1 10:28:42,F-4,,"125.20227459518699,32.1461389387512"
R2019081304382086707067,32.1527929881181,125.195480931707,5482.82126057093,727.939582885215,2012/2/1 10:28:52,F-4,,"125.195480931707,32.1527929881181"
R2019081304382086707067,32.156011332481796,125.188069642704,5383.07260390514,707.840759520345,2012/2/1 10:29:02,F-4,,"125.188069642704,32.156011332481796"
R2019081304382086707067,32.1551720066882,125.163325602327,5322.28550632591,666.715297622939,2012/2/1 10:29:12,F-4,,"125.163325602327,32.1551720066882"
R2019081304382086707067,32.146238948485696,125.139159673718,4982.22087159856,711.219499148996,2012/2/1 10:29:22,F-4,,"125.139159673718,32.146238948485696"
R2019081304382086707067,32.1176355602253,125.141317358601,5487.26753284562,673.405414597786,2012/2/1 10:29:32,F-4,,"125.141317358601,32.1176355602253"
R2019081304382086707067,32.104543295187,125.115015613767,4608.12502266286,719.921217565388,2012/2/1 10:29:42,F-4,,"125.115015613767,32.104543295187"
R2019081304382086707067,32.0900968357103,125.08382458875799,5247.25725117477,741.8340392838389,2012/2/1 10:29:52,F-4,,"125.08382458875799,32.0900968357103"
R2019081304382086707067,32.0838207219766,125.08403015058201,4528.25029847596,665.9383257459559,2012/2/1 10:30:02,F-4,,"125.08403015058201,32.0838207219766"
R2019081304382086707067,32.065588261937,125.061085817415,4910.47142092626,740.7286582937131,2012/2/1 10:30:12,F-4,,"125.061085817415,32.065588261937"
R2019081304382086707067,32.0615951422156,125.066893581439,4942.120946218321,685.5350058225611,2012/2/1 10:30:22,F-4,,"125.066893581439,32.0615951422156"
R2019081304382086707067,32.0484611380456,125.062839189242,4804.04637488725,688.5030880284039,2012/2/1 10:30:32,F-4,,"125.062839189242,32.0484611380456"
R2019081304382086707067,32.0501889926136,125.054982679793,4641.19717718158,729.2128296006531,2012/2/1 10:30:42,F-4,,"125.054982679793,32.0501889926136"
R2019081304382086707067,32.0455216036844,125.036899036305,5212.1710063480605,697.028257254059,2012/2/1 10:30:52,F-4,,"125.036899036305,32.0455216036844"
R2019081304382086707067,32.0108576314921,125.029394177742,5232.7641531512,708.3944693014,2012/2/1 10:31:12,F-4,,"125.029394177742,32.0108576314921"
R2019081304382086707067,31.980255873136002,125.01200714183999,5321.9200260108,732.3582725051599,2012/2/1 10:31:22,F-4,,"125.01200714183999,31.980255873136002"
R2019081304382086707067,31.9858529673571,124.989321121336,4796.733902439821,675.709122943557,2012/2/1 10:31:32,F-4,,"124.989321121336,31.9858529673571"
R2019081304382086707067,31.9828638485511,124.97489180569299,4623.77701007006,711.429401795114,2012/2/1 10:31:42,F-4,,"124.97489180569299,31.9828638485511"
R2019081304382086707067,31.9836986485396,124.974629429744,4951.421250333739,651.818608027798,2012/2/1 10:31:52,F-4,,"124.974629429744,31.9836986485396"
R2019081304382086707067,31.968366017896198,124.955703578356,4703.78609104258,669.511557658907,2012/2/1 10:32:02,F-4,,"124.955703578356,31.968366017896198"
R2019081304382086707067,31.9376001368559,124.93355875718399,5204.790348049621,707.044387495632,2012/2/1 10:32:12,F-4,,"124.93355875718399,31.9376001368559"
R2019081304382086707067,31.913507420192104,124.90767257045401,5365.3916487774795,715.2266727132851,2012/2/1 10:32:22,F-4,,"124.90767257045401,31.913507420192104"
R2019081304382086707067,31.8882510660648,124.894342781903,5206.48482567933,747.020826999573,2012/2/1 10:32:32,F-4,,"124.894342781903,31.8882510660648"
R2019081304382086707067,31.8605590842415,124.868395619736,4881.53358426948,667.354867010077,2012/2/1 10:32:42,F-4,,"124.868395619736,31.8605590842415"
R2019081304382086707067,31.832874978400998,124.83334197690701,4802.01981370431,679.6118714984559,2012/2/1 10:32:52,F-4,,"124.83334197690701,31.832874978400998"
R2019081304382086707067,31.8307669368042,124.820525986009,5388.20364321033,663.2523442680259,2012/2/1 10:33:02,F-4,,"124.820525986009,31.8307669368042"
R2019081304382086707067,31.814202554881803,124.786449153674,4974.425513518239,711.979663400901,2012/2/1 10:33:12,F-4,,"124.786449153674,31.814202554881803"
R2019081304382086707067,31.7968992980683,124.771060618802,5412.9918347639,724.890236917366,2012/2/1 10:33:32,F-4,,"124.771060618802,31.7968992980683"
R2019081304382086707067,31.766849974328498,124.775463999107,5420.934211425921,681.170125459866,2012/2/1 10:33:42,F-4,,"124.775463999107,31.766849974328498"
R2019081304382086707067,31.7317371891817,124.762524374733,5444.6941837410905,731.358199231959,2012/2/1 10:33:52,F-4,,"124.762524374733,31.7317371891817"
R2019081304382086707067,31.704112026062496,124.749161813914,5196.98994546057,676.8424061252,2012/2/1 10:34:02,F-4,,"124.749161813914,31.704112026062496"
R2019081304382086707067,31.670241770489696,124.74927313261401,4776.3872771879605,726.4063083922521,2012/2/1 10:34:12,F-4,,"124.74927313261401,31.670241770489696"
R2019081304382086707067,31.6339958810321,124.735285912847,5190.502219689311,699.578275647749,2012/2/1 10:34:22,F-4,,"124.735285912847,31.6339958810321"
R2019081304382086707067,31.5994738464204,124.726344269525,4594.08462284789,664.975770756125,2012/2/1 10:34:32,F-4,,"124.726344269525,31.5994738464204"
R2019081304382086707067,31.585512293534602,124.716842291222,4536.416105011671,688.312688022066,2012/2/1 10:34:42,F-4,,"124.716842291222,31.585512293534602"
R2019081304382086707067,31.554148363999,124.71554826388201,4734.1563679436895,671.1589231254341,2012/2/1 10:34:52,F-4,,"124.71554826388201,31.554148363999"
R2019081304382086707067,31.5563561378616,124.738713248652,4746.372937339529,717.5102450267931,2012/2/1 10:35:02,F-4,,"124.738713248652,31.5563561378616"
R2019081304382086707067,31.5251908683811,124.71965648207701,5317.20952727702,735.5310935925369,2012/2/1 10:35:12,F-4,,"124.71965648207701,31.5251908683811"
R2019081304382086707067,31.505832187143604,124.71301353197501,4891.8318699076,697.2515091985699,2012/2/1 10:35:22,F-4,,"124.71301353197501,31.505832187143604"
R2019081304382086707067,31.474678350869798,124.727211186663,5247.37725301989,712.119903490934,2012/2/1 10:35:32,F-4,,"124.727211186663,31.474678350869798"
R2019081304382086707067,31.460617176211098,124.74448393345301,4973.18702771942,673.2007956240329,2012/2/1 10:35:52,F-4,,"124.74448393345301,31.460617176211098"
R2019081304382086707067,31.453686980645,124.739480620693,5386.80627610851,702.990671597883,2012/2/1 10:36:02,F-4,,"124.739480620693,31.453686980645"
R2019081304382086707067,31.4229874964595,124.72784616028,5219.36139078781,674.940981913796,2012/2/1 10:36:12,F-4,,"124.72784616028,31.4229874964595"
