,ID,WD,JD,GD,SD,SJ,target
36,R2019081303584128405106,33.1621615268985,128.503301283753,4801.04338950526,714.8827156354131,2012-02-01 10:05:20,F-1
37,R2019081303584128405106,33.158860610980895,128.481356210862,4830.05484534896,654.106729060461,2012-02-01 10:05:30,F-1
38,R2019081303584128405106,33.155650530809496,128.460015030079,5413.19040018748,675.708023330992,2012-02-01 10:05:40,F-1
39,R2019081303584128405106,33.1523890189303,128.438331922206,4707.60232406091,710.832048282415,2012-02-01 10:05:50,F-1
40,R2019081303584128405106,33.149287979297696,128.417715662213,5073.96367870921,748.230835794579,2012-02-01 10:06:00,F-1
41,R2019081303584128405106,33.1460875844396,128.396438871106,5039.56823122668,743.8228584797231,2012-02-01 10:06:10,F-1
42,R2019081303584128405106,33.1429419059602,128.375525844163,5132.20709917704,656.4996684466021,2012-02-01 10:06:20,F-1
43,R2019081303584128405106,33.139642008810895,128.35358754422398,4779.06932834493,723.613780910901,2012-02-01 10:06:30,F-1
44,R2019081303584128405106,33.1366608022543,128.333767955716,5493.21821005699,728.84052939659,2012-02-01 10:06:40,F-1
45,R2019081303584128405106,33.1336424941446,128.313701709521,5487.260678311471,689.341884962908,2012-02-01 10:06:50,F-1
46,R2019081303584128405106,33.1306959804825,128.294112765512,5180.06629202518,690.5124546682989,2012-02-01 10:07:00,F-1
47,R2019081303584128405106,33.1276521420143,128.273876788977,5314.19959236598,657.4863477644909,2012-02-01 10:07:10,F-1
48,R2019081303584128405106,33.1244786823748,128.252779067968,4811.044233530321,700.1499059377942,2012-02-01 10:07:20,F-1
49,R2019081303584128405106,33.1215468200389,128.23328752856702,5040.03445363605,712.487313413288,2012-02-01 10:07:30,F-1
50,R2019081303584128405106,33.1182718817694,128.211515159677,5080.70292257737,682.9251154479219,2012-02-01 10:07:40,F-1
51,R2019081303584128405106,33.1150116450369,128.18984052920402,4716.18222222486,748.90901478888,2012-02-01 10:07:50,F-1
52,R2019081303584128405106,33.112142414770005,128.170765378876,5494.58021716894,745.0967906485761,2012-02-01 10:08:00,F-1
53,R2019081303584128405106,33.1090305082227,128.150076873712,4963.00549500762,688.493039244084,2012-02-01 10:08:10,F-1
54,R2019081303584128405106,33.1060058133109,128.129968166926,5459.80170181012,742.193821674303,2012-02-01 10:08:20,F-1
55,R2019081303584128405106,33.10283589229149,128.108893971289,4978.308240174461,697.736106043559,2012-02-01 10:08:30,F-1
56,R2019081303584128405106,33.0999555756161,128.089745116557,4530.28954566936,735.338439599303,2012-02-01 10:08:40,F-1
57,R2019081303584128405106,33.0970600400238,128.070495083773,4559.01970437682,732.442162410562,2012-02-01 10:08:50,F-1
58,R2019081303584128405106,33.0941499333899,128.051148180128,4953.366348731041,735.868125542006,2012-02-01 10:09:00,F-1
59,R2019081303584128405106,33.091005318867104,128.030242226557,5181.11423621006,700.6918842209,2012-02-01 10:09:10,F-1
60,R2019081303584128405106,33.0877983455276,128.008921700542,5050.984435505689,666.186763912526,2012-02-01 10:09:20,F-1
61,R2019081303584128405106,33.0845493422218,127.987321751878,5261.78354758852,686.9449452669098,2012-02-01 10:09:30,F-1
62,R2019081303584128405106,33.0815682649855,127.967503023113,5027.4404438806,701.078190771434,2012-02-01 10:09:40,F-1
63,R2019081303584128405106,33.0785940473617,127.947729898267,5121.34601204719,742.067836081641,2012-02-01 10:09:50,F-1
64,R2019081303584128405106,33.075718835943,127.928614984184,5072.150776429171,682.591068806402,2012-02-01 10:10:00,F-1
65,R2019081303584128405106,33.0728231932344,127.90936423927299,5250.00744487625,696.8571868011992,2012-02-01 10:10:10,F-1
66,R2019081303584128405106,33.0698112347228,127.889340206329,5439.54186185242,729.624682422553,2012-02-01 10:10:20,F-1
67,R2019081303584128405106,33.0667478204392,127.86897408631,5031.89715022775,680.2399960487339,2012-02-01 10:10:30,F-1
68,R2019081303584128405106,33.0637908464681,127.849315600317,5381.25036092533,656.26380765171,2012-02-01 10:10:40,F-1
69,R2019081303584128405106,33.0604985927657,127.82742811536501,4894.5796910648105,683.124081153946,2012-02-01 10:10:50,F-1
70,R2019081303584128405106,33.0572712374165,127.805972086145,5257.30557216206,738.557283016181,2012-02-01 10:11:00,F-1
71,R2019081303584128405106,33.0543282314114,127.78640646166001,5468.72310944308,708.9716862696091,2012-02-01 10:11:10,F-1
72,R2019081303584128405106,33.0514531020564,127.767292093151,4903.768630886339,711.944200779285,2012-02-01 10:11:20,F-1
73,R2019081303584128405106,33.0485000277243,127.74765953264799,5229.39052606439,707.124004586192,2012-02-01 10:11:30,F-1
74,R2019081303584128405106,33.045342425953,127.726667237552,5231.59612283651,688.878121058866,2012-02-01 10:11:40,F-1
75,R2019081303584128405106,33.0422224823661,127.705925300726,4756.63791841671,694.466032713869,2012-02-01 10:11:50,F-1
76,R2019081303584128405106,33.039167445746195,127.685614876899,4537.5014855701,657.399217694718,2012-02-01 10:12:00,F-1
77,R2019081303584128405106,33.0361610882634,127.66562808058399,5487.35314374201,653.894125206347,2012-02-01 10:12:10,F-1
78,R2019081303584128405106,33.033298127182896,127.64659460891701,5152.59191284543,683.367685104426,2012-02-01 10:12:20,F-1
79,R2019081303584128405106,33.0303876551895,127.627245276297,5187.32367907061,715.886944563075,2012-02-01 10:12:30,F-1
80,R2019081303584128405106,33.0271453824667,127.605690073738,4698.80604427252,710.185028547507,2012-02-01 10:12:40,F-1
81,R2019081303584128405106,33.024065891999506,127.585217076408,5278.59717690321,665.397670732531,2012-02-01 10:12:50,F-1
82,R2019081303584128405106,33.0209812724068,127.564709979744,4793.29429953047,683.307894427938,2012-02-01 10:13:00,F-1
83,R2019081303584128405106,33.0177609889153,127.54330096548401,4512.96700025581,708.1940522222749,2012-02-01 10:13:10,F-1
84,R2019081303584128405106,33.014614261099894,127.522380962371,5368.10627526981,708.3886902119908,2012-02-01 10:13:20,F-1
85,R2019081303584128405106,33.0113823506727,127.500894650186,4995.742311932029,723.618929774323,2012-02-01 10:13:30,F-1
86,R2019081303584128405106,33.0083804738629,127.48093764217899,4820.38073815423,725.7336648068082,2012-02-01 10:13:40,F-1
87,R2019081303584128405106,33.0053134730097,127.460547678011,4871.96639104372,737.518613267466,2012-02-01 10:13:50,F-1
88,R2019081303584128405106,33.0023075415546,127.440563714005,5101.625607163471,676.034407516026,2012-02-01 10:14:00,F-1
89,R2019081303584128405106,32.9991879082876,127.419823840241,4563.66416209548,654.038255151379,2012-02-01 10:14:10,F-1
90,R2019081303584128405106,32.9959013071541,127.39797393456699,5438.48343702894,714.5902445374941,2012-02-01 10:14:20,F-1
91,R2019081303584128405106,32.9927925694954,127.377306496735,5252.922521323389,723.374401020526,2012-02-01 10:14:30,F-1
92,R2019081303584128405106,32.989514279028505,127.355511841842,4952.53985396239,715.823439539328,2012-02-01 10:14:40,F-1
93,R2019081303584128405106,32.9862656606931,127.33391445252899,5320.98865407565,651.269820612515,2012-02-01 10:14:50,F-1
94,R2019081303584128405106,32.9829652522242,127.31197275324699,4898.08744396925,670.997413117903,2012-02-01 10:15:00,F-1
95,R2019081303584128405106,32.9800961262674,127.292898296392,4552.29957450754,748.226129495644,2012-02-01 10:15:10,F-1
96,R2019081303584128405106,32.9770339464774,127.272540383505,4915.43715326834,717.252513564775,2012-02-01 10:15:20,F-1
97,R2019081303584128405106,32.973913330103805,127.25179397387501,4952.86588298756,731.8853211039142,2012-02-01 10:15:30,F-1
98,R2019081303584128405106,32.9706865134457,127.230341525968,5392.80159114525,662.226361135126,2012-02-01 10:15:40,F-1
99,R2019081303584128405106,32.9676206029854,127.209958810926,4881.68478122991,730.780422119787,2012-02-01 10:15:50,F-1
100,R2019081303584128405106,32.9646330073179,127.190096746478,4507.64427241294,671.939389743814,2012-02-01 10:16:00,F-1
101,R2019081303584128405106,32.9616681489358,127.170385843526,4984.75462360529,674.781500140569,2012-02-01 10:16:10,F-1
102,R2019081303584128405106,32.95854700747,127.14963594299,4888.4665623253495,718.1444435697722,2012-02-01 10:16:20,F-1
103,R2019081303584128405106,32.9554171286955,127.12882795528,5060.67658381568,674.279724212494,2012-02-01 10:16:30,F-1
104,R2019081303584128405106,32.9522951863561,127.108072730394,5387.038073449879,705.983232313759,2012-02-01 10:16:40,F-1
105,R2019081303584128405106,32.9492114248964,127.08757133875099,5201.51560134325,681.717254003378,2012-02-01 10:16:50,F-1
106,R2019081303584128405106,32.9462581303344,127.06793731412,4549.551752419,710.057651372653,2012-02-01 10:17:00,F-1
107,R2019081303584128405106,32.9433422383358,127.048551948347,5094.18350625512,716.488086323481,2012-02-01 10:17:10,F-1
108,R2019081303584128405106,32.9403195103614,127.028456318109,4997.556707587821,683.409858743385,2012-02-01 10:17:20,F-1
109,R2019081303584128405106,32.9373367947837,127.008626697361,4572.4854600022,723.3797049025909,2012-02-01 10:17:30,F-1
110,R2019081303584128405106,32.9340852242175,126.987009681095,5008.79671727717,674.712763738219,2012-02-01 10:17:40,F-1
111,R2019081303584128405106,32.931211664741305,126.967905749419,4810.9495203527395,683.235582398826,2012-02-01 10:17:50,F-1
112,R2019081303584128405106,32.9280755206085,126.947056108498,5412.35152534784,704.629940006244,2012-02-01 10:18:00,F-1
113,R2019081303584128405106,32.9251736088326,126.927763685719,4694.3122554544,713.189268327872,2012-02-01 10:18:10,F-1
114,R2019081303584128405106,32.9222420204448,126.908273967573,5259.736479613811,714.861373586981,2012-02-01 10:18:20,F-1
115,R2019081303584128405106,32.9191171810282,126.887499482406,4587.0185331846715,656.227561554977,2012-02-01 10:18:30,F-1
116,R2019081303584128405106,32.914239508964,126.849480159837,4606.01966320817,674.468708003158,2012-02-01 10:18:40,F-1
117,R2019081303584128405106,32.9119074407022,126.82820740359,4773.3465830205705,659.177979644937,2012-02-01 10:18:50,F-1
118,R2019081303584128405106,32.9096814628756,126.80790238744,5369.2282405073,685.393134288207,2012-02-01 10:19:00,F-1
119,R2019081303584128405106,32.9074820910655,126.787840067147,5456.15096201941,692.174706208601,2012-02-01 10:19:10,F-1
120,R2019081303584128405106,32.9052857229575,126.76780514614799,4896.19457786726,703.948479357152,2012-02-01 10:19:20,F-1
121,R2019081303584128405106,32.9031053016449,126.747915689283,4874.20159782013,698.739115776838,2012-02-01 10:19:30,F-1
122,R2019081303584128405106,32.9008434341629,126.72728329339701,5282.25847742625,674.533729080359,2012-02-01 10:19:40,F-1
123,R2019081303584128405106,32.8984638972776,126.705577535907,4980.01356445254,694.0279736854269,2012-02-01 10:19:50,F-1
124,R2019081303584128405106,32.8960539570082,126.683594443575,4578.18689992567,685.854610025815,2012-02-01 10:20:00,F-1
125,R2019081303584128405106,32.893769026960605,126.66275167463101,5328.712265858761,727.938549536252,2012-02-01 10:20:10,F-1
126,R2019081303584128405106,32.8914708500622,126.641788070017,5324.3102300094,660.612465353037,2012-02-01 10:20:20,F-1
127,R2019081303584128405106,32.889084156470005,126.62001703018299,4513.76171783254,734.849250216432,2012-02-01 10:20:30,F-1
128,R2019081303584128405106,32.886864577574805,126.599770384069,4884.9828417343,721.7578198629242,2012-02-01 10:20:40,F-1
129,R2019081303584128405106,32.8845334785945,126.578506469454,5073.143638471671,744.173349763347,2012-02-01 10:21:00,F-1
130,R2019081303584128405106,32.882238022608,126.557567684566,5408.93784813068,696.129789364585,2012-02-01 10:21:10,F-1
131,R2019081303584128405106,32.8800936646552,126.53800719194099,5186.312145407461,715.867889190963,2012-02-01 10:21:20,F-1
132,R2019081303584128405106,32.8778489894164,126.517531620967,5330.8262288714,692.1027060794189,2012-02-01 10:21:30,F-1
133,R2019081303584128405106,32.8755499728747,126.496560357261,4611.36102635011,692.651801902173,2012-02-01 10:21:40,F-1
134,R2019081303584128405106,32.8734064264689,126.477007267438,4781.91638238817,747.356325852385,2012-02-01 10:21:50,F-1
135,R2019081303584128405106,32.8711515325748,126.456438483514,4780.39371607844,652.012283402501,2012-02-01 10:22:00,F-1
136,R2019081303584128405106,32.8689541959386,126.43639472775499,5249.42099803566,703.298101505869,2012-02-01 10:22:10,F-1
137,R2019081303584128405106,32.86681286007,126.416861802101,4659.25967747311,743.955465403365,2012-02-01 10:22:20,F-1
138,R2019081303584128405106,32.8644129415588,126.39497012665599,5092.0587040447,653.126605322178,2012-02-01 10:22:30,F-1
139,R2019081303584128405106,32.8622334765013,126.375089392598,4914.870757337128,724.084663658442,2012-02-01 10:22:40,F-1
140,R2019081303584128405106,32.8599448043018,126.35421248833799,5241.64346500376,733.037247128336,2012-02-01 10:22:50,F-1
141,R2019081303584128405106,32.857636108137996,126.333152928656,5217.99978973251,667.938151125767,2012-02-01 10:23:00,F-1
142,R2019081303584128405106,32.855443342029,126.313150864519,4898.22816261939,687.828517583119,2012-02-01 10:23:10,F-1
143,R2019081303584128405106,32.8532517717624,126.29315970866699,5457.68765637543,717.160606275853,2012-02-01 10:23:20,F-1
144,R2019081303584128405106,32.8511307675674,126.27381224531099,4583.94553935339,676.725834154862,2012-02-01 10:23:30,F-1
145,R2019081303584128405106,32.8487350966581,126.25195931581499,4969.07365157691,688.1504554479152,2012-02-01 10:23:40,F-1
146,R2019081303584128405106,32.8465734858762,126.23224144562401,4667.05539737225,710.525207668787,2012-02-01 10:23:50,F-1
147,R2019081303584128405106,32.8443065748666,126.21156304348101,4500.2498291434,729.133755005493,2012-02-01 10:24:00,F-1
148,R2019081303584128405106,32.842012679498204,126.19063849430401,5022.36874519026,672.155486430114,2012-02-01 10:24:10,F-1
149,R2019081303584128405106,32.8397626628193,126.170114199562,5042.45208229053,713.303789060239,2012-02-01 10:24:20,F-1
150,R2019081303584128405106,32.837407767340395,126.14863321706699,4845.18261735569,728.315898020899,2012-02-01 10:24:30,F-1
151,R2019081303584128405106,32.835079706395604,126.127397014928,5134.14466503735,724.642693192997,2012-02-01 10:24:40,F-1
152,R2019081303584128405106,32.8328761856719,126.107296848904,4536.78957514315,721.030785968076,2012-02-01 10:24:50,F-1
153,R2019081303584128405106,32.8305261459018,126.08586015941299,4811.5419542005,671.122977845894,2012-02-01 10:25:00,F-1
154,R2019081303584128405106,32.8283356369724,126.065878684909,4881.45584025488,717.135623361513,2012-02-01 10:25:10,F-1
155,R2019081303584128405106,32.826222340231105,126.04660152772199,4746.99159723101,724.4889596358362,2012-02-01 10:25:20,F-1
156,R2019081303584128405106,32.8239549658751,126.025918899007,4744.965153860379,733.9052472188631,2012-02-01 10:25:30,F-1
157,R2019081303584128405106,32.8216276616787,126.004689599807,4502.269770485471,676.006945933219,2012-02-01 10:25:40,F-1
158,R2019081303584128405106,32.8192246499783,125.982769708783,4873.37460712221,665.719288501758,2012-02-01 10:25:50,F-1
159,R2019081303584128405106,32.817067358854196,125.963091241822,5003.97118483855,668.476528915799,2012-02-01 10:26:00,F-1
160,R2019081303584128405106,32.8147477223416,125.94193188601601,4810.55890783228,682.149593640189,2012-02-01 10:26:10,F-1
161,R2019081303584128405106,32.8123806625203,125.920339942322,4532.89158876654,690.1703139954111,2012-02-01 10:26:20,F-1
162,R2019081303584128405106,32.8099947486071,125.898576014595,4943.26429601911,699.943533469897,2012-02-01 10:26:30,F-1
163,R2019081303584128405106,32.8078275614035,125.878807277171,5111.69739189171,696.534270582038,2012-02-01 10:26:40,F-1
164,R2019081303584128405106,32.8049737044101,125.838640543125,4667.400478929,670.896000797346,2012-02-01 10:26:50,F-1
165,R2019081303584128405106,32.804258765978496,125.818205703999,4852.00991404802,679.798162649292,2012-02-01 10:27:00,F-1
166,R2019081303584128405106,32.8034877775714,125.79616880771299,4690.5703303360215,674.0918411519809,2012-02-01 10:27:10,F-1
167,R2019081303584128405106,32.8027472896253,125.775003695604,4545.26980689041,702.8493564356351,2012-02-01 10:27:20,F-1
168,R2019081303584128405106,32.8019904120987,125.75337012576,4543.65839159287,721.3928588998468,2012-02-01 10:27:40,F-1
169,R2019081303584128405106,32.8012417509144,125.731971400798,4676.55532303106,707.306789726627,2012-02-01 10:27:50,F-1
170,R2019081303584128405106,32.8005419616346,125.711969564661,4738.03345357908,665.409545747288,2012-02-01 10:28:00,F-1
171,R2019081303584128405106,32.7998008679256,125.69078713824301,4842.19557342222,654.969322590609,2012-02-01 10:28:10,F-1
172,R2019081303584128405106,32.799045925262604,125.669208871937,5466.87149208359,680.886500436294,2012-02-01 10:28:20,F-1
173,R2019081303584128405106,32.7982680271396,125.64697447761999,5480.45097756221,692.0072898929968,2012-02-01 10:28:30,F-1
174,R2019081303584128405106,32.797502484267696,125.625093229191,5428.50555988425,722.9969200552431,2012-02-01 10:28:40,F-1
175,R2019081303584128405106,32.796808898593696,125.605268708585,5252.266901895529,675.432323490005,2012-02-01 10:28:50,F-1
176,R2019081303584128405106,32.796103990089,125.585120551405,4787.91184923049,656.436308848875,2012-02-01 10:29:00,F-1
177,R2019081303584128405106,32.7953548372099,125.5637077725,4552.09346024883,679.046011077727,2012-02-01 10:29:10,F-1
178,R2019081303584128405106,32.794611777471,125.542469151725,4500.480339862629,738.498229714343,2012-02-01 10:29:20,F-1
179,R2019081303584128405106,32.7938754474861,125.521422885193,4897.19402063507,724.705709691488,2012-02-01 10:29:30,F-1
180,R2019081303584128405106,32.7931769818143,125.50145888128901,4783.965719996,709.2616919704068,2012-02-01 10:29:40,F-1
181,R2019081303584128405106,32.792432770366695,125.480187341619,4911.41958879839,672.558989758864,2012-02-01 10:29:50,F-1
182,R2019081303584128405106,32.791709043705396,125.459501311545,5476.34494536386,679.742632401056,2012-02-01 10:30:00,F-1
183,R2019081303584128405106,32.7910288238305,125.440058820976,4762.90484669754,652.095315513245,2012-02-01 10:30:10,F-1
184,R2019081303584128405106,32.790277286054504,125.418577875385,5337.97095475624,686.797943868115,2012-02-01 10:30:20,F-1
185,R2019081303584128405106,32.7895079596193,125.39658848266899,5242.32430930358,722.94888606898,2012-02-01 10:30:30,F-1
186,R2019081303584128405106,32.7888242296879,125.37704566535999,5286.6397643399605,735.7129214264978,2012-02-01 10:30:40,F-1
187,R2019081303584128405106,32.7881476041677,125.357705910992,4813.94940443055,728.0397368492738,2012-02-01 10:30:50,F-1
188,R2019081303584128405106,32.78747021320989,125.338344278386,5446.97729821642,737.904052197889,2012-02-01 10:31:00,F-1
189,R2019081303584128405106,32.786793245261,125.318994736496,4935.34290531433,740.863735177956,2012-02-01 10:31:10,F-1
190,R2019081303584128405106,32.786069900001195,125.298319607894,4529.03434030201,698.415225021735,2012-02-01 10:31:20,F-1
191,R2019081303584128405106,32.785395506638,125.279043654501,5368.02856245452,725.464596494783,2012-02-01 10:31:30,F-1
192,R2019081303584128405106,32.7847016928196,125.259212612921,4658.17959427749,698.326558828506,2012-02-01 10:31:40,F-1
193,R2019081303584128405106,32.7839361885078,125.23733246664301,4667.08364298897,701.07865596706,2012-02-01 10:31:50,F-1
194,R2019081303584128405106,32.783195589676104,125.216164185133,5116.48082389332,720.7003750701898,2012-02-01 10:32:00,F-1
195,R2019081303584128405106,32.7825192741608,125.196833291527,5093.106535073879,692.100214046473,2012-02-01 10:32:10,F-1
196,R2019081303584128405106,32.781782492171395,125.17577410550699,4829.3917366906,679.414595537546,2012-02-01 10:32:20,F-1
197,R2019081303584128405106,32.7810852015173,125.15584368673001,5313.63691939676,732.809487396297,2012-02-01 10:32:30,F-1
198,R2019081303584128405106,32.7803887182178,125.135936344291,4593.30947235846,741.236880603822,2012-02-01 10:32:40,F-1
199,R2019081303584128405106,32.779698403522,125.116205316929,5220.32750943691,722.0860927701401,2012-02-01 10:32:50,F-1
200,R2019081303584128405106,32.7789631370787,125.095189449239,4572.25594021019,724.155370879059,2012-02-01 10:33:00,F-1
201,R2019081303584128405106,32.7782371575881,125.074439027322,4764.20139719928,736.767142632402,2012-02-01 10:33:10,F-1
202,R2019081303584128405106,32.77748727466739,125.05300538188801,4724.89327202779,666.153942987395,2012-02-01 10:33:20,F-1
203,R2019081303584128405106,32.7767120444403,125.03084724312299,5370.1388392924,665.387385159446,2012-02-01 10:33:30,F-1
204,R2019081303584128405106,32.7759916328088,125.010255965404,4936.6157154723105,719.714964027384,2012-02-01 10:33:40,F-1
205,R2019081303584128405106,32.775213711526,124.988020909117,4697.69818484676,711.369427834344,2012-02-01 10:33:50,F-1
206,R2019081303584128405106,32.774528197242304,124.96842709028401,4901.7640270301,720.067463102782,2012-02-01 10:34:00,F-1
207,R2019081303584128405106,32.7737909737205,124.94735528409099,4502.85977125301,672.189001516527,2012-02-01 10:34:10,F-1
208,R2019081303584128405106,32.7730131578191,124.92512323988501,4917.35668267,706.389347676369,2012-02-01 10:34:20,F-1
209,R2019081303584128405106,32.7722661829927,124.903772715513,5248.04485344703,718.747553401043,2012-02-01 10:34:30,F-1
210,R2019081303584128405106,32.7715647888854,124.883725009145,4883.50343768648,735.0722088408992,2012-02-01 10:34:40,F-1
211,R2019081303584128405106,32.7708790446912,124.864124618855,5067.8763196654,680.493799331828,2012-02-01 10:34:50,F-1
212,R2019081303584128405106,32.7701998370026,124.844711059257,4657.206098622271,716.997324147726,2012-02-01 10:35:00,F-1
213,R2019081303584128405106,32.7694251397767,124.822568155082,5007.83848460197,725.9775402843851,2012-02-01 10:35:10,F-1
214,R2019081303584128405106,32.7724605166278,124.78437554305599,5219.52006161191,665.1014080341449,2012-02-01 10:35:20,F-1
215,R2019081303584128405106,32.7762290656043,124.763451253071,4686.18573396755,677.979295760383,2012-02-01 10:35:30,F-1
216,R2019081303584128405106,32.780129530266,124.741794521483,4585.293042513211,736.564942489641,2012-02-01 10:35:40,F-1
217,R2019081303584128405106,32.7836300349542,124.722358506283,5404.001989357171,681.7171193341339,2012-02-01 10:35:50,F-1
218,R2019081303584128405106,32.7873073763218,124.701940632553,5330.526307146311,715.4013695499872,2012-02-01 10:36:00,F-1
219,R2019081303584128405106,32.7909239707297,124.68186004699498,5165.16295804883,690.668737814142,2012-02-01 10:36:10,F-1
220,R2019081303584128405106,32.7945133864087,124.661930367161,5410.99490779964,667.963704940846,2012-02-01 10:36:20,F-1
221,R2019081303584128405106,32.7980318038951,124.64239489389601,5154.86817744322,663.120202679709,2012-02-01 10:36:30,F-1
222,R2019081303584128405106,32.801831024642304,124.62130030361,4556.70530724186,708.468019896405,2012-02-01 10:36:50,F-1
223,R2019081303584128405106,32.8055667496603,124.600558263619,5198.2377100262,735.577341348667,2012-02-01 10:37:00,F-1
224,R2019081303584128405106,32.809373519448,124.579421758444,5290.914805042979,682.048777319514,2012-02-01 10:37:10,F-1
225,R2019081303584128405106,32.8128330908659,124.560213018947,5037.899197329721,711.4629999555009,2012-02-01 10:37:20,F-1
226,R2019081303584128405106,32.816518832415106,124.539748504497,4599.55521863864,745.4654517096768,2012-02-01 10:37:30,F-1
227,R2019081303584128405106,32.820202509998005,124.519295449903,5107.55040711144,716.230301589812,2012-02-01 10:37:40,F-1
228,R2019081303584128405106,32.823709583701,124.49982296125602,4541.72866839996,715.415063623998,2012-02-01 10:37:50,F-1
229,R2019081303584128405106,32.8271220946717,124.480875517671,5278.29350101682,684.9982070899559,2012-02-01 10:38:00,F-1
230,R2019081303584128405106,32.8306108912527,124.46150450994,5412.14863579355,698.139933938226,2012-02-01 10:38:10,F-1
231,R2019081303584128405106,32.8340662458711,124.442319183575,5366.47910152864,684.0287221754098,2012-02-01 10:38:20,F-1
232,R2019081303584128405106,32.837617539315,124.42260117160102,4646.5498056013785,708.085306202101,2012-02-01 10:38:30,F-1
233,R2019081303584128405106,32.841527416138895,124.400892180428,5033.2459008941605,698.51249803254,2012-02-01 10:38:40,F-1
