WD,JD
31.14146818,125.1790829
31.14608182,125.18747
31.15069545,125.1957047
31.15530909,125.2037901
31.15992273,125.2117298
31.16453636,125.2195276
31.16915,125.2271875
31.17376364,125.2347138
31.17837727,125.2421112
31.18299091,125.2493846
31.18760455,125.2565391
31.19221818,125.2635801
31.19683182,125.2705132
31.20144545,125.2773443
31.20605909,125.2840796
31.21067273,125.2907253
31.21528636,125.297288
31.2199,125.3037746
31.22451364,125.3101919
31.22912727,125.3165471
31.23374091,125.3228476
31.23835455,125.329101
31.24296818,125.3353148
31.24758182,125.3414971
31.25219545,125.3476558
31.25680909,125.3537991
31.26142273,125.3599353
31.26603636,125.3660728
31.27065,125.3722201
31.27526364,125.3783859
31.27987727,125.3845789
31.28449091,125.390808
31.28910455,125.397082
31.29371818,125.40341
31.29833182,125.4098009
31.30294545,125.4162637
31.30755909,125.4228077
31.31217273,125.4294418
31.31678636,125.4361754
31.3214,125.4430174
31.32601364,125.449977
31.33062727,125.4570633
31.33524091,125.4642855
31.33985455,125.4716525
31.34446818,125.4791733
31.34908182,125.486857
31.35369545,125.4947122
31.35830909,125.5027479
31.36292273,125.5109726
31.36753636,125.5193951
31.37215,125.5280237
31.37676364,125.5368668
31.38137727,125.5459326
31.38599091,125.5552292
31.39060455,125.5647645
31.39521818,125.5745463
31.39983182,125.5845821
31.40444545,125.5948793
31.40905909,125.6054452
31.41367273,125.6162868
31.41828636,125.6274108
31.4229,125.6388238
31.42751364,125.6505323
31.43212727,125.6625422
31.43674091,125.6748595
31.44135455,125.6874898
31.44596818,125.7004384
31.45058182,125.7137105
31.45519545,125.7273108
31.45980909,125.7412439
31.46442273,125.755514
31.46903636,125.7701252
31.47365,125.7850809
31.47826364,125.8003846
31.48287727,125.8160393
31.48749091,125.8320476
31.49210455,125.848412
31.49671818,125.8651346
31.50133182,125.8822169
31.50594545,125.8996604
31.51055909,125.9174661
31.51517273,125.9356348
31.51978636,125.9541666
31.5244,125.9730617
31.52901364,125.9923196
31.53362727,126.0119396
31.53824091,126.0319206
31.54285455,126.0522612
31.54746818,126.0729595
31.55208182,126.0940133
31.55669545,126.1154202
31.56130909,126.1371771
31.56592273,126.1592809
31.57053636,126.1817279
31.57515,126.204514
31.57976364,126.2276351
31.58437727,126.2510862
31.58899091,126.2748624
31.59360455,126.2989583
31.59821818,126.323368
31.60283182,126.3480855
31.60744545,126.3731044
31.61205909,126.3984177
31.61667273,126.4240184
31.62128636,126.4498991
31.6259,126.4760519
31.63051364,126.5024688
31.63512727,126.5291414
31.63974091,126.556061
31.64435455,126.5832185
31.64896818,126.6106048
31.65358182,126.6382102
31.65819545,126.6660249
31.66280909,126.6940389
31.66742273,126.7222418
31.67203636,126.7506231
31.67665,126.7791718
31.68126364,126.807877
31.68587727,126.8367275
31.69049091,126.8657119
31.69510455,126.8948184
31.69971818,126.9240353
31.70433182,126.9533507
31.70894545,126.9827525
31.71355909,127.0122283
31.71817273,127.041766
31.72278636,127.0713529
31.7274,127.1009766
31.73201364,127.1306244
31.73662727,127.1602837
31.74124091,127.1899417
31.74585455,127.2195855
31.75046818,127.2492026
31.75508182,127.27878
31.75969545,127.3083049
31.76430909,127.3377648
31.76892273,127.3671468
31.77353636,127.3964385
31.77815,127.4256272
31.78276364,127.4547005
31.78737727,127.4836463
31.79199091,127.5124522
31.79660455,127.5411064
31.80121818,127.569597
31.80583182,127.5979124
31.81044545,127.6260412
31.81505909,127.6539722
31.81967273,127.6816946
31.82428636,127.7091977
31.8289,127.7364712
31.83351364,127.763505
31.83812727,127.7902895
31.84274091,127.8168153
31.84735455,127.8430733
31.85196818,127.8690552
31.85658182,127.8947526
31.86119545,127.9201578
31.86580909,127.9452635
31.87042273,127.970063
31.87503636,127.9945497
31.87965,128.018718
31.88426364,128.0425624
31.88887727,128.0660782
31.89349091,128.0892611
31.89810455,128.1121076
31.90271818,128.1346145
31.90733182,128.1567794
31.91194545,128.1786005
31.91655909,128.2000766
31.92117273,128.2212072
31.92578636,128.2419926
31.9304,128.2624334
31.93501364,128.2825313
31.93962727,128.3022886
31.94424091,128.3217083
31.94885455,128.3407941
31.95346818,128.3595506
31.95808182,128.377983
31.96269545,128.3960974
31.96730909,128.4139007
31.97192273,128.4314005
31.97653636,128.4486052
31.98115,128.4655243
31.98576364,128.4821677
31.99037727,128.4985464
31.99499091,128.5146723
31.99960455,128.5305577
32.00421818,128.5462164
32.00883182,128.5616624
32.01344545,128.576911
32.01805909,128.5919781
32.02267273,128.6068805
32.02728636,128.621636
32.0319,128.6362629
32.03651364,128.6507806
32.04112727,128.6652092
32.04574091,128.6795698
32.05035455,128.6938839
32.05496818,128.7081742
32.05958182,128.7224639
32.06419545,128.7367772
32.06880909,128.7511389
32.07342273,128.7655744
32.07803636,128.7801101
32.08265,128.7947729
32.08726364,128.8095904
32.09187727,128.8245908
32.09649091,128.8398029
32.10110455,128.8552562
32.10571818,128.8709806
32.11033182,128.8870066
32.11494545,128.903365
32.11955909,128.9200873
32.12417273,128.9372052
32.12878636,128.9547508
32.1334,128.9727565
32.13801364,128.9912549
32.14262727,129.0102789
32.14724091,129.0298615
32.15185455,129.0500357
32.15646818,129.0708346
32.16108182,129.0922913
32.16569545,129.1144388
32.17030909,129.1373097
32.17492273,129.1609368
32.17953636,129.185352
32.18415,129.2105874
32.18876364,129.2366741
32.19337727,129.263643
32.19799091,129.2915241
32.20260455,129.3203468
32.20721818,129.3501396
32.21183182,129.38093
32.21644545,129.4127444
32.22105909,129.4456083
32.22567273,129.4795457
32.23028636,129.5145792
32.2349,129.55073
32.23951364,129.5880175
32.24412727,129.6264596
32.24874091,129.666072
32.25335455,129.7068686
32.25796818,129.748861
32.26258182,129.7920585
32.26719545,129.836468
32.27180909,129.8820935
32.27642273,129.9289364
32.28103636,129.9769953
32.28565,130.0262653
32.29026364,130.0767384
32.29487727,130.1284031
32.29949091,130.1812441
32.30410455,130.2352423
32.30871818,130.2903746
32.31333182,130.3466133
32.31794545,130.4039267
32.32255909,130.4622778
32.32717273,130.5216252
32.33178636,130.581922
32.3364,130.643116
32.34101364,130.7051493
32.34562727,130.7679581
32.35024091,130.8314727
32.35485455,130.8956165
32.35946818,130.9603066
32.36408182,131.0254532
32.36869545,131.0909588
32.37330909,131.1567189
32.37792273,131.2226208
32.38253636,131.2885438
32.38715,131.3543588
32.39176364,131.4199278
32.39637727,131.4851039
32.40099091,131.5497306
32.40560455,131.6136417
32.41021818,131.6766608
32.41483182,131.7386011
32.41944545,131.7992649
32.42405909,131.8584433
32.42867273,131.9159157
32.43328636,131.9714496
32.4379,132.0248
32.44251364,132.0757091
32.44712727,132.1239058
32.45174091,132.1691055
32.45635455,132.2110091
32.46096818,132.2493033
32.46558182,132.2836596
32.47019545,132.3137341
32.47480909,132.3391666
32.47942273,132.3595809
32.48403636,132.3745834
32.48865,132.3837633
32.49326364,132.3866917
32.49787727,132.382921
32.50249091,132.3719847
32.50710455,132.3533966
32.51171818,132.3266504
32.51633182,132.2912189
32.52094545,132.2465534
32.52555909,132.1920836
32.53017273,132.1272162
32.53478636,132.0513349
32.5394,131.9637997
