WD,JD
25.47005838,126.1204845
25.48408593,126.1289654
25.49811349,126.137351
25.51214104,126.1456422
25.52616859,126.1538404
25.54019615,126.1619467
25.5542237,126.1699627
25.56825125,126.1778898
25.58227881,126.1857298
25.59630636,126.1934844
25.61033391,126.2011557
25.62436146,126.2087454
25.63838902,126.2162559
25.65241657,126.2236892
25.66644412,126.2310478
25.68047168,126.2383339
25.69449923,126.24555
25.70852678,126.2526987
25.72255434,126.2597827
25.73658189,126.2668046
25.75060944,126.2737672
25.76463699,126.2806732
25.77866455,126.2875257
25.7926921,126.2943275
25.80671965,126.3010815
25.82074721,126.3077909
25.83477476,126.3144586
25.84880231,126.3210877
25.86282987,126.3276814
25.87685742,126.3342428
25.89088497,126.3407751
25.90491252,126.3472813
25.91894008,126.3537647
25.93296763,126.3602284
25.94699518,126.3666756
25.96102274,126.3731096
25.97505029,126.3795333
25.98907784,126.3859501
26.00310539,126.3923629
26.01713295,126.3987749
26.0311605,126.4051892
26.04518805,126.4116087
26.05921561,126.4180366
26.07324316,126.4244757
26.08727071,126.430929
26.10129827,126.4373994
26.11532582,126.4438895
26.12935337,126.4504023
26.14338092,126.4569404
26.15740848,126.4635065
26.17143603,126.470103
26.18546358,126.4767326
26.19949114,126.4833976
26.21351869,126.4901004
26.22754624,126.4968433
26.2415738,126.5036284
26.25560135,126.5104578
26.2696289,126.5173336
26.28365645,126.5242578
26.29768401,126.531232
26.31171156,126.5382581
26.32573911,126.5453377
26.33976667,126.5524724
26.35379422,126.5596636
26.36782177,126.5669126
26.38184933,126.5742207
26.39587688,126.581589
26.40990443,126.5890185
26.42393198,126.5965101
26.43795954,126.6040647
26.45198709,126.6116829
26.46601464,126.6193653
26.4800422,126.6271123
26.49406975,126.6349244
26.5080973,126.6428016
26.52212486,126.6507443
26.53615241,126.6587523
26.55017996,126.6668256
26.56420751,126.6749639
26.57823507,126.6831669
26.59226262,126.6914341
26.60629017,126.699765
26.62031773,126.7081588
26.63434528,126.7166148
26.64837283,126.725132
26.66240039,126.7337094
26.67642794,126.7423459
26.69045549,126.7510402
26.70448304,126.7597909
26.7185106,126.7685966
26.73253815,126.7774556
26.7465657,126.7863664
26.76059326,126.795327
26.77462081,126.8043356
26.78864836,126.8133903
26.80267592,126.8224888
26.81670347,126.831629
26.83073102,126.8408086
26.84475857,126.8500252
26.85878613,126.8592764
26.87281368,126.8685595
26.88684123,126.877872
26.90086879,126.887211
26.91489634,126.8965738
26.92892389,126.9059574
26.94295145,126.9153589
26.956979,126.9247752
26.97100655,126.9342032
26.9850341,126.9436397
26.99906166,126.9530816
27.01308921,126.9625253
27.02711676,126.9719676
27.04114432,126.9814051
27.05517187,126.9908343
27.06919942,127.0002516
27.08322697,127.0096536
27.09725453,127.0190364
27.11128208,127.0283966
27.12530963,127.0377305
27.13933719,127.0470343
27.15336474,127.0563043
27.16739229,127.0655367
27.18141985,127.0747278
27.1954474,127.0838737
27.20947495,127.0929707
27.2235025,127.102015
27.23753006,127.1110027
27.25155761,127.1199299
27.26558516,127.128793
27.27961272,127.1375881
27.29364027,127.1463114
27.30766782,127.1549592
27.32169538,127.1635276
27.33572293,127.1720131
27.34975048,127.1804117
27.36377803,127.18872
27.37780559,127.1969343
27.39183314,127.2050509
27.40586069,127.2130664
27.41988825,127.2209773
27.4339158,127.2287801
27.44794335,127.2364714
27.46197091,127.2440479
27.47599846,127.2515064
27.49002601,127.2588436
27.50405356,127.2660565
27.51808112,127.273142
27.53210867,127.2800972
27.54613622,127.2869192
27.56016378,127.2936051
27.57419133,127.3001524
27.58821888,127.3065583
27.60224644,127.3128205
27.61627399,127.3189365
27.63030154,127.3249039
27.64432909,127.3307207
27.65835665,127.3363848
27.6723842,127.3418941
27.68641175,127.3472469
27.70043931,127.3524415
27.71446686,127.3574762
27.72849441,127.3623496
27.74252197,127.3670604
27.75654952,127.3716073
27.77057707,127.3759893
27.78460462,127.3802055
27.79863218,127.3842552
27.81265973,127.3881375
27.82668728,127.3918522
27.84071484,127.3953988
27.85474239,127.3987771
27.86876994,127.4019872
27.8827975,127.4050291
27.89682505,127.407903
27.9108526,127.4106095
27.92488015,127.4131492
27.93890771,127.4155227
27.95293526,127.417731
27.96696281,127.4197752
27.98099037,127.4216565
27.99501792,127.4233763
28.00904547,127.4249362
28.02307303,127.4263381
28.03710058,127.4275837
28.05112813,127.4286751
28.06515568,127.4296147
28.07918324,127.4304048
28.09321079,127.4310481
28.10723834,127.4315473
28.1212659,127.4319053
28.13529345,127.4321252
28.149321,127.4322103
28.16334855,127.4321641
28.17737611,127.4319901
28.19140366,127.4316922
28.20543121,127.4312742
28.21945877,127.4307403
28.23348632,127.4300948
28.24751387,127.4293419
28.26154143,127.4284865
28.27556898,127.4275331
28.28959653,127.4264867
28.30362408,127.4253523
28.31765164,127.4241352
28.33167919,127.4228407
28.34570674,127.4214743
28.3597343,127.4200416
28.37376185,127.4185485
28.3877894,127.4170008
28.40181696,127.4154047
28.41584451,127.4137663
28.42987206,127.4120919
28.44389961,127.410388
28.45792717,127.4086611
28.47195472,127.406918
28.48598227,127.4051654
28.50000983,127.4034102
28.51403738,127.4016595
28.52806493,127.3999203
28.54209249,127.3981999
28.55612004,127.3965055
28.57014759,127.3948445
28.58417514,127.3932245
28.5982027,127.3916529
28.61223025,127.3901373
28.6262578,127.3886854
28.64028536,127.387305
28.65431291,127.3860038
28.66834046,127.3847896
28.68236802,127.3836704
28.69639557,127.382654
28.71042312,127.3817484
28.72445067,127.3809616
28.73847823,127.3803014
28.75250578,127.379776
28.76653333,127.3793933
28.78056089,127.3791612
28.79458844,127.3790878
28.80861599,127.3791811
28.82264355,127.3794489
28.8366711,127.3798992
28.85069865,127.3805397
28.8647262,127.3813785
28.87875376,127.3824231
28.89278131,127.3836814
28.90680886,127.3851609
28.92083642,127.3868693
28.93486397,127.3888139
28.94889152,127.3910022
28.96291908,127.3934414
28.97694663,127.3961388
28.99097418,127.3991014
29.00500173,127.4023361
29.01902929,127.4058498
29.03305684,127.4096491
29.04708439,127.4137406
29.06111195,127.4181306
29.0751395,127.4228253
29.08916705,127.4278307
29.10319461,127.4331528
29.11722216,127.4387972
29.13124971,127.4447694
29.14527726,127.4510746
29.15930482,127.4577179
29.17333237,127.4647042
29.18735992,127.4720381
29.20138748,127.479724
29.21541503,127.487766
29.22944258,127.496168
29.24347013,127.5049337
29.25749769,127.5140665
29.27152524,127.5235695
29.28555279,127.5334454
29.29958035,127.543697
29.3136079,127.5543263
29.32763545,127.5653355
29.34166301,127.5767261
29.35569056,127.5884995
29.36971811,127.6006567
29.38374566,127.6131985
29.39777322,127.6261251
29.41180077,127.6394368
29.42582832,127.6531331
29.43985588,127.6672135
29.45388343,127.6816769
29.46791098,127.696522
29.48193854,127.711747
29.49596609,127.72735
29.50999364,127.7433285
29.52402119,127.7596797
29.53804875,127.7764004
29.5520763,127.7934871
29.56610385,127.8109357
29.58013141,127.8287421
29.59415896,127.8469015
29.60818651,127.8654087
29.62221407,127.8842584
29.63624162,127.9034447
29.65026917,127.9229613
29.66429672,127.9428016
29.67832428,127.9629585
29.69235183,127.9834247
29.70637938,128.0041923
29.72040694,128.0252532
29.73443449,128.0465988
29.74846204,128.0682202
29.7624896,128.0901081
29.77651715,128.1122527
29.7905447,128.1346441
29.80457225,128.1572718
29.81859981,128.180125
29.83262736,128.2031928
29.84665491,128.2264635
29.86068247,128.2499254
29.87471002,128.2735665
29.88873757,128.2973743
29.90276513,128.3213361
29.91679268,128.3454388
29.93082023,128.3696692
29.94484778,128.3940136
29.95887534,128.4184583
29.97290289,128.4429891
29.98693044,128.4675918
30.000958,128.4922518
30.01498555,128.5169543
30.0290131,128.5416846
30.04304066,128.5664275
30.05706821,128.5911677
30.07109576,128.61589
30.08512331,128.640579
30.09915087,128.665219
30.11317842,128.6897945
30.12720597,128.7142899
30.14123353,128.7386895
30.15526108,128.7629778
30.16928863,128.7871391
30.18331618,128.8111579
30.19734374,128.8350189
30.21137129,128.8587068
30.22539884,128.8822064
30.2394264,128.9055029
30.25345395,128.9285816
30.2674815,128.951428
30.28150906,128.974028
30.29553661,128.9963679
30.30956416,129.0184343
30.32359171,129.0402141
30.33761927,129.061695
30.35164682,129.0828649
30.36567437,129.1037123
30.37970193,129.1242265
30.39372948,129.1443971
30.40775703,129.1642148
30.42178459,129.1836708
30.43581214,129.2027571
30.44983969,129.2214666
30.46386724,129.2397931
30.4778948,129.2577316
30.49192235,129.2752777
30.5059499,129.2924284
30.51997746,129.3091819
30.53400501,129.3255373
30.54803256,129.3414953
30.56206012,129.3570578
30.57608767,129.3722282
30.59011522,129.3870113
30.60414277,129.4014137
30.61817033,129.4154434
30.63219788,129.4291102
30.64622543,129.4424258
30.66025299,129.4554037
30.67428054,129.4680595
30.68830809,129.4804106
30.70233565,129.4924769
30.7163632,129.5042804
30.73039075,129.5158452
30.7444183,129.5271983
30.75844586,129.5383689
30.77247341,129.5493889
30.78650096,129.560293
30.80052852,129.5711188
30.81455607,129.5819066
30.82858362,129.5927001
30.84261118,129.6035459
30.85663873,129.6144941
30.87066628,129.625598
30.88469383,129.6369147
30.89872139,129.6485047
30.91274894,129.6604325
30.92677649,129.6727663
30.94080405,129.6855785
30.9548316,129.6989457
30.96885915,129.7129487
30.98288671,129.7276729
30.99691426,129.7432082
31.01094181,129.7596492
31.02496936,129.7770956
31.03899692,129.7956521
31.05302447,129.8154284
31.06705202,129.8365398
31.08107958,129.8591071
31.09510713,129.8832567
31.10913468,129.9091211
31.12316224,129.9368386
31.13718979,129.9665539
31.15121734,129.9984179
31.16524489,130.0325883
31.17927245,130.0692295
31.1933,130.1085129
